-0.973668,-0.980366,-0.982312,-0.980422,-0.966186,-0.95944,-0.989588,-0.987564,-0.992328,-0.9891,-0.988369,-0.984172,-0.962411,-0.95684,-0.91678,-0.983796,-0.968182,-0.961521,-0.975778,-0.985924,-0.98978,-0.964745,-0.978391,-0.989137,-0.967102,-0.986108,-0.991634,-0.977234,-0.979832,-0.971333,-0.9771,-0.99261,-0.982981,-0.973275,-0.964829,-0.963754,-0.970973,-0.98111,-0.964157,-0.958006,-0.994423,-0.988781,-0.981528,-0.986984,-0.970603,-0.977279,-0.977482,-0.949504,-0.970093,-0.990961,-0.978812,-0.966263,-0.973298,-0.975457,-0.979752,-0.967887,-0.97138,-0.97238,-0.985658,-0.970579,-0.972837,-0.972813,-0.988681,-0.978523,-0.982228,-0.994735,-0.984657,
-0.906431,-0.906541,-0.906716,-0.912283,-0.918398,-0.900997,-0.902273,-0.909649,-0.919615,-0.933723,-0.908069,-0.903216,-0.916963,-0.91471,-0.881599,-0.916559,-0.908241,-0.895979,-0.92535,-0.922923,-0.911692,-0.885052,-0.905137,-0.931386,-0.906086,-0.924921,-0.905728,-0.915499,-0.910675,-0.916971,-0.907626,-0.909994,-0.926614,-0.920608,-0.916514,-0.899548,-0.919717,-0.915668,-0.912697,-0.922143,-0.911626,-0.935224,-0.922973,-0.921447,-0.899178,-0.911917,-0.908506,-0.895726,-0.901718,-0.914696,-0.927493,-0.927691,-0.88601,-0.930518,-0.897114,-0.909535,-0.899758,-0.907924,-0.916008,-0.914755,-0.918745,-0.908855,-0.918559,-0.924185,-0.91772,-0.929083,-0.919055,
-0.946247,-0.960344,-0.946247,-0.959412,-0.911572,-0.911415,-0.965523,-0.946292,-0.961474,-0.975057,-0.955144,-0.955114,-0.928798,-0.919014,-0.832912,-0.951961,-0.942048,-0.899896,-0.92115,-0.945796,-0.959713,-0.921325,-0.931666,-0.940462,-0.940394,-0.936329,-0.975602,-0.95998,-0.971867,-0.960099,-0.94325,-0.972743,-0.95165,-0.950584,-0.89289,-0.896812,-0.915424,-0.960289,-0.930854,-0.910801,-0.950833,-0.989027,-0.960967,-0.950613,-0.925109,-0.940489,-0.932922,-0.900715,-0.897164,-0.969059,-0.947199,-0.928328,-0.938673,-0.932754,-0.939363,-0.940624,-0.906993,-0.92668,-0.974021,-0.91695,-0.956516,-0.945029,-0.963325,-0.950698,-0.935942,-0.973034,-0.954982,
-0.945054,-0.952511,-0.945469,-0.951136,-0.960105,-0.947386,-0.959379,-0.967685,-0.958813,-0.958172,-0.952698,-0.953026,-0.952511,-0.933761,-0.917799,-0.95792,-0.940865,-0.939266,-0.954719,-0.960402,-0.943077,-0.944453,-0.964933,-0.964487,-0.954671,-0.953132,-0.941323,-0.94515,-0.958421,-0.970053,-0.947546,-0.956255,-0.947172,-0.959212,-0.952644,-0.93494,-0.956547,-0.958301,-0.942024,-0.95595,-0.956038,-0.947839,-0.954702,-0.951099,-0.951663,-0.953984,-0.94847,-0.93191,-0.952582,-0.971662,-0.958237,-0.952725,-0.928262,-0.960179,-0.941861,-0.952221,-0.93857,-0.95387,-0.959906,-0.950695,-0.954256,-0.94882,-0.961114,-0.970909,-0.958145,-0.966915,-0.966262,
-0.888188,-0.918882,-0.906507,-0.925852,-0.890316,-0.91479,-0.942776,-0.930489,-0.938567,-0.945708,-0.926297,-0.917058,-0.907915,-0.940534,-0.913142,-0.916642,-0.914281,-0.899058,-0.940973,-0.940853,-0.939615,-0.906098,-0.937246,-0.926118,-0.901863,-0.930353,-0.928375,-0.900946,-0.930353,-0.937651,-0.918147,-0.919648,-0.944686,-0.925162,-0.927379,-0.877745,-0.894937,-0.90396,-0.924332,-0.925396,-0.925819,-0.948445,-0.931307,-0.933024,-0.896639,-0.933024,-0.904903,-0.905508,-0.933813,-0.915367,-0.922924,-0.928347,-0.926313,-0.938718,-0.898133,-0.91741,-0.915186,-0.906816,-0.919988,-0.901474,-0.939534,-0.917314,-0.932755,-0.922779,-0.936912,-0.945724,-0.915414,
-0.915799,-0.956133,-0.953074,-0.956801,-0.912428,-0.903247,-0.96806,-0.958532,-0.969194,-0.97111,-0.9519,-0.961702,-0.928583,-0.928546,-0.834337,-0.955533,-0.937132,-0.912768,-0.918279,-0.943702,-0.971173,-0.919613,-0.942227,-0.945534,-0.945935,-0.948469,-0.968316,-0.965424,-0.963634,-0.9551,-0.946172,-0.961188,-0.952527,-0.955388,-0.88259,-0.884773,-0.917056,-0.941716,-0.941148,-0.912731,-0.946102,-0.960871,-0.965743,-0.952527,-0.932448,-0.941839,-0.944238,-0.886422,-0.908165,-0.977878,-0.955582,-0.926138,-0.930959,-0.935063,-0.937486,-0.947297,-0.90801,-0.936668,-0.958378,-0.938663,-0.960628,-0.942232,-0.967129,-0.940127,-0.934459,-0.965636,-0.95499,
-0.948872,-0.95491,-0.945852,-0.956244,-0.931292,-0.94344,-0.959533,-0.951762,-0.93126,-0.967456,-0.940655,-0.950423,-0.937957,-0.93581,-0.909008,-0.930673,-0.952802,-0.914673,-0.950813,-0.956962,-0.965744,-0.939167,-0.929679,-0.949199,-0.928391,-0.95096,-0.955369,-0.946389,-0.921962,-0.959468,-0.937766,-0.940985,-0.956579,-0.956579,-0.922421,-0.943804,-0.927876,-0.947099,-0.940819,-0.954554,-0.941585,-0.936492,-0.952916,-0.965963,-0.935424,-0.951342,-0.934713,-0.949289,-0.928929,-0.950479,-0.958338,-0.940289,-0.944038,-0.954158,-0.951102,-0.951055,-0.929423,-0.944505,-0.952963,-0.925586,-0.939093,-0.933602,-0.946919,-0.954854,-0.940321,-0.959775,-0.964118,
-0.67737,-0.857767,-0.79875,-0.767071,-0.708766,-0.761684,-0.776274,-0.819694,-0.724475,-0.905728,-0.77161,-0.792018,-0.807448,-0.748913,-0.599256,-0.789449,-0.798293,-0.762659,-0.734816,-0.751706,-0.782635,-0.752062,-0.77457,-0.703022,-0.777441,-0.825213,-0.824016,-0.788278,-0.833891,-0.807148,-0.819385,-0.773623,-0.774741,-0.802895,-0.738188,-0.592126,-0.711721,-0.851362,-0.792495,-0.833701,-0.796228,-0.794047,-0.811555,-0.863893,-0.755049,-0.786417,-0.749867,-0.675216,-0.699705,-0.853328,-0.854459,-0.793305,-0.720639,-0.720639,-0.640561,-0.771033,-0.788365,-0.750379,-0.855909,-0.834729,-0.870679,-0.71923,-0.79682,-0.832762,-0.79028,-0.865698,-0.773241,
-0.976539,-0.980928,-0.97983,-0.983516,-0.973465,-0.978451,-0.983648,-0.987531,-0.980068,-0.984794,-0.981807,-0.975395,-0.984221,-0.97922,-0.972153,-0.983008,-0.974074,-0.975014,-0.978994,-0.98316,-0.976414,-0.970525,-0.98206,-0.984275,-0.980163,-0.980007,-0.98603,-0.972076,-0.981927,-0.979798,-0.986772,-0.984703,-0.97668,-0.98119,-0.980025,-0.976542,-0.978361,-0.976325,-0.976665,-0.979963,-0.982939,-0.982465,-0.97525,-0.986123,-0.983596,-0.981996,-0.971399,-0.977404,-0.97928,-0.982033,-0.981268,-0.978671,-0.978773,-0.983397,-0.979765,-0.984866,-0.978845,-0.982234,-0.981998,-0.973221,-0.987399,-0.970977,-0.976248,-0.982674,-0.981298,-0.979647,-0.980792,
-0.948612,-0.930035,-0.93969,-0.956998,-0.932188,-0.92889,-0.953325,-0.949824,-0.957014,-0.953693,-0.936211,-0.952245,-0.934987,-0.928413,-0.868398,-0.950517,-0.9005,-0.898716,-0.947873,-0.946225,-0.929878,-0.928558,-0.917555,-0.953786,-0.944027,-0.960028,-0.929595,-0.917849,-0.959313,-0.969829,-0.963186,-0.929595,-0.930941,-0.944439,-0.941057,-0.916043,-0.95645,-0.912287,-0.903682,-0.951636,-0.951871,-0.958812,-0.952362,-0.968181,-0.920252,-0.924027,-0.918062,-0.930927,-0.920973,-0.942681,-0.954451,-0.964894,-0.919064,-0.96108,-0.926867,-0.947543,-0.891077,-0.928576,-0.966381,-0.92587,-0.9543,-0.941884,-0.93844,-0.947971,-0.924447,-0.958447,-0.936482,
-0.981141,-0.978189,-0.985072,-0.985201,-0.980327,-0.980645,-0.98218,-0.984085,-0.982731,-0.986806,-0.987617,-0.98629,-0.985663,-0.977716,-0.966799,-0.986374,-0.982669,-0.979197,-0.982701,-0.984399,-0.983458,-0.968616,-0.984501,-0.990571,-0.982541,-0.984599,-0.983707,-0.983399,-0.982317,-0.978696,-0.986402,-0.973352,-0.981454,-0.987343,-0.983221,-0.981355,-0.984818,-0.987835,-0.981285,-0.983017,-0.980186,-0.989995,-0.984063,-0.9806,-0.980699,-0.980239,-0.988771,-0.978815,-0.977394,-0.983187,-0.987052,-0.987946,-0.982675,-0.984502,-0.985163,-0.987178,-0.981058,-0.989,-0.983698,-0.973044,-0.981983,-0.980278,-0.983424,-0.987538,-0.978847,-0.985464,-0.977074,
-0.967899,-0.974697,-0.976278,-0.984966,-0.971767,-0.965851,-0.981328,-0.972557,-0.979871,-0.981354,-0.977775,-0.978578,-0.974388,-0.976878,-0.967025,-0.975894,-0.976091,-0.965261,-0.97,-0.982212,-0.973325,-0.974728,-0.980171,-0.979386,-0.969035,-0.972007,-0.976383,-0.971204,-0.978744,-0.983279,-0.982483,-0.981022,-0.973984,-0.978504,-0.976113,-0.967484,-0.983765,-0.966313,-0.972577,-0.97187,-0.972091,-0.981531,-0.977836,-0.984439,-0.970444,-0.982746,-0.971194,-0.968869,-0.970647,-0.975548,-0.973869,-0.985309,-0.968818,-0.975112,-0.968913,-0.976212,-0.974247,-0.974778,-0.985072,-0.972013,-0.978271,-0.975939,-0.976482,-0.976001,-0.974039,-0.977862,-0.972536,
-0.90637,-0.908456,-0.915009,-0.912486,-0.893123,-0.872034,-0.927232,-0.900116,-0.91387,-0.908902,-0.910844,-0.938289,-0.913734,-0.922317,-0.861353,-0.892845,-0.939828,-0.883747,-0.896275,-0.904051,-0.904037,-0.904601,-0.925565,-0.901888,-0.923594,-0.876758,-0.904366,-0.919022,-0.881647,-0.930774,-0.939835,-0.921699,-0.912588,-0.926857,-0.904268,-0.90819,-0.919962,-0.888143,-0.920552,-0.924676,-0.887622,-0.943073,-0.911146,-0.894675,-0.931669,-0.92293,-0.894607,-0.888236,-0.906221,-0.912228,-0.924432,-0.938462,-0.88754,-0.891559,-0.912428,-0.921153,-0.875959,-0.921804,-0.908728,-0.918611,-0.931823,-0.892082,-0.921865,-0.899662,-0.913703,-0.917968,-0.933151,
-0.984166,-0.993495,-0.993549,-0.993344,-0.985877,-0.98862,-0.995028,-0.992521,-0.993506,-0.994448,-0.992867,-0.996264,-0.990505,-0.987643,-0.964781,-0.991546,-0.985928,-0.980625,-0.987464,-0.988683,-0.991127,-0.984861,-0.983242,-0.990766,-0.988096,-0.99032,-0.996313,-0.989508,-0.998486,-0.986793,-0.994298,-0.990588,-0.987931,-0.99092,-0.987611,-0.980022,-0.99216,-0.992091,-0.987069,-0.986429,-0.989828,-1,-0.992945,-0.991262,-0.991925,-0.99173,-0.987067,-0.974796,-0.983631,-0.995596,-0.988703,-0.991901,-0.985937,-0.991979,-0.988686,-0.989107,-0.978363,-0.993678,-0.991829,-0.991567,-0.988202,-0.986646,-0.990588,-0.995103,-0.986446,-0.995696,-0.996864,
